GID,SEAS,Date,WEEK,V,H,PTSV,PTSH,Winner,Loser,home_win,Win_Margin,hGames,vGames,hWinP,vWinP
252530077,2005,9/10/2005,37,Northern Illinois,Northwestern,37,38,Northwestern,Northern Illinois,1,1,1,0,1,0
252530084,2005,9/10/2005,37,Nicholls State,Indiana,31,35,Indiana,Nicholls State,1,4,1,0,1,0
252530096,2005,9/10/2005,37,Idaho State,Kentucky,29,41,Kentucky,Idaho State,1,12,1,1,0,1
252530098,2005,9/10/2005,37,Eastern Kentucky,W Kentucky,21,23,W Kentucky,Eastern Kentucky,1,2,0,0,0,0
252530099,2005,9/10/2005,37,LSU,Arizona State,35,31,LSU,Arizona State,0,4,1,0,1,0
252530103,2005,9/10/2005,37,Army,Boston College,7,44,Boston College,Army,1,37,1,0,1,0
252530107,2005,9/10/2005,37,Georgetown,Holy Cross,6,48,Holy Cross,Georgetown,1,42,1,1,1,1
252530119,2005,9/10/2005,37,Lock Haven,Towson,0,70,Towson,Lock Haven,1,70,1,1,1,0
252530120,2005,9/10/2005,37,Clemson,Maryland,28,24,Clemson,Maryland,0,4,1,1,1,1
252530127,2005,9/10/2005,37,Hawaii,Michigan State,14,42,Michigan State,Hawaii,1,28,1,1,1,0
252530130,2005,9/10/2005,37,Notre Dame,Michigan,17,10,Notre Dame,Michigan,0,7,1,1,1,1
252530135,2005,9/10/2005,37,Colorado State,Minnesota,24,56,Minnesota,Colorado State,1,32,1,1,1,0
252530142,2005,9/10/2005,37,New Mexico,Missouri,45,35,New Mexico,Missouri,0,10,1,1,1,1
252530147,2005,9/10/2005,37,SF Austin,Montana State,6,42,Montana State,SF Austin,1,36,1,0,0,0
252530150,2005,9/10/2005,37,Virginia Tech,Duke,45,0,Virginia Tech,Duke,0,45,1,1,0,1
252530158,2005,9/10/2005,37,Wake Forest,Nebraska,3,31,Nebraska,Wake Forest,1,28,1,1,1,0
252530164,2005,9/10/2005,37,Villanova,Rutgers,6,38,Rutgers,Villanova,1,32,1,0,0,0
252530183,2005,9/10/2005,37,Buffalo,Syracuse,0,31,Syracuse,Buffalo,1,31,1,1,0,0
252530193,2005,9/10/2005,37,Central Michigan,Miami (OH),38,37,Central Michigan,Miami (OH),0,1,1,1,0,0
252530194,2005,9/10/2005,37,Texas,Ohio State,25,22,Texas,Ohio State,0,3,1,1,1,1
252530201,2005,9/10/2005,37,Tulsa,Oklahoma,15,31,Oklahoma,Tulsa,1,16,1,1,0,0
252530204,2005,9/10/2005,37,Boise State,Oregon State,27,30,Oregon State,Boise State,1,3,1,1,1,0
252530213,2005,9/10/2005,37,Cincinnati,Penn State,24,42,Penn State,Cincinnati,1,18,1,1,1,1
252530239,2005,9/10/2005,37,Samford,Baylor,14,48,Baylor,Samford,1,34,1,1,1,1
252530248,2005,9/10/2005,37,Sam Houston,Houston,10,31,Houston,Sam Houston,1,21,1,0,0,0
252530252,2005,9/10/2005,37,E Illinois,BYU,10,45,BYU,E Illinois,1,35,1,0,0,0
252530254,2005,9/10/2005,37,Utah State,Utah,7,31,Utah,Utah State,1,24,1,0,1,0
252530264,2005,9/10/2005,37,California,Washington,56,17,California,Washington,0,39,1,1,0,1
252530275,2005,9/10/2005,37,Temple,Wisconsin,0,65,Wisconsin,Temple,1,65,1,1,1,0
252530276,2005,9/10/2005,37,Kansas State,Marshall,21,19,Kansas State,Marshall,0,2,1,1,1,1
252530277,2005,9/10/2005,37,Wofford,West Virginia,7,35,West Virginia,Wofford,1,28,1,1,1,1
252530278,2005,9/10/2005,37,Weber State,Fresno State,17,55,Fresno State,Weber State,1,38,0,1,0,1
252530290,2005,9/10/2005,37,McNeese State,Georgia Southern,23,20,McNeese State,Georgia Southern,0,3,1,0,1,0
252530302,2005,9/10/2005,37,Portland State,UC Davis,14,12,Portland State,UC Davis,0,2,1,1,0,0
252530314,2005,9/10/2005,37,Wagner,Iona,14,0,Wagner,Iona,0,14,0,1,0,1
252530322,2005,9/10/2005,37,Richmond,Lafayette,0,7,Lafayette,Richmond,1,7,1,1,1,0
252530324,2005,9/10/2005,37,James Madison,Coastal Carolina,27,31,Coastal Carolina,James Madison,1,4,1,1,1,1
252530326,2005,9/10/2005,37,Southern Utah,Texas State,0,34,Texas State,Southern Utah,1,34,1,1,1,0
252530333,2005,9/10/2005,37,Southern Miss,Alabama,21,30,Alabama,Southern Miss,1,9,1,0,1,0
252530356,2005,9/10/2005,37,San Jose State,Illinois,19,40,Illinois,San Jose State,1,21,1,1,1,1
252530399,2005,9/10/2005,37,Hofstra,Albany,36,7,Hofstra,Albany,0,29,0,0,0,0
252532005,2005,9/10/2005,37,San Diego State,Air Force,29,41,Air Force,San Diego State,1,12,1,1,1,0
252532032,2005,9/10/2005,37,UT Martin,Arkansas State,7,56,Arkansas State,UT Martin,1,49,1,1,0,1
252532050,2005,9/10/2005,37,Bowling Green,Ball State,40,31,Bowling Green,Ball State,0,9,1,1,0,0
252532065,2005,9/10/2005,37,Arkansas-Pine Bluff,Bethune-Cookman,17,31,Bethune-Cookman,Arkansas-Pine Bluff,1,14,1,1,1,0
252532115,2005,9/10/2005,37,Rhode Island,Central Connecticut State,56,10,Rhode Island,Central Connecticut State,0,46,1,1,1,1
252532127,2005,9/10/2005,37,Presbyterian,Charleston Southern,42,0,Presbyterian,Charleston Southern,0,42,1,0,0,0
252532142,2005,9/10/2005,37,Massachusetts,Colgate,14,17,Colgate,Massachusetts,1,3,1,1,0,1
252532166,2005,9/10/2005,37,Greensboro,Davidson,7,32,Davidson,Greensboro,1,25,1,0,0,0
252532168,2005,9/10/2005,37,Wittenberg,Dayton,23,41,Dayton,Wittenberg,1,18,1,0,1,0
252532169,2005,9/10/2005,37,Millersville,Delaware State,6,38,Delaware State,Millersville,1,32,1,0,1,0
252532184,2005,9/10/2005,37,Fordham,Duquesne,13,30,Duquesne,Fordham,1,17,1,1,1,0
252532199,2005,9/10/2005,37,LA-Lafayette,Eastern Michigan,10,31,Eastern Michigan,LA-Lafayette,1,21,0,0,0,0
252532287,2005,9/10/2005,37,Drake,Illinois State,19,56,Illinois State,Drake,1,37,1,1,0,0
252532296,2005,9/10/2005,37,Tenn St,Jackson State,20,14,Tenn St,Jackson State,0,6,1,1,0,0
252532305,2005,9/10/2005,37,Appalachian State,Kansas,8,36,Kansas,Appalachian State,1,28,1,1,1,1
252532309,2005,9/10/2005,37,SE Missouri St,Kent State,12,33,Kent State,SE Missouri St,1,21,1,0,0,0
252532325,2005,9/10/2005,37,Monmouth,La Salle,65,27,Monmouth,La Salle,0,38,1,1,0,0
252532393,2005,9/10/2005,37,North Texas,Middle Tennessee,14,7,North Texas,Middle Tennessee,0,7,1,0,0,0
252532400,2005,9/10/2005,37,Southern,Mississippi Valley State,28,31,Mississippi Valley State,Southern,1,3,0,0,0,0
252532413,2005,9/10/2005,37,Newberry,Morehead State,33,35,Morehead State,Newberry,1,2,1,0,1,0
252532415,2005,9/10/2005,37,Bowie St,Morgan State,35,21,Bowie St,Morgan State,0,14,1,0,0,0
252532426,2005,9/10/2005,37,Stanford,Navy,41,38,Stanford,Navy,0,3,1,0,0,0
252532439,2005,9/10/2005,37,Idaho,UNLV,31,34,UNLV,Idaho,1,3,1,1,0,0
252532448,2005,9/10/2005,37,Norfolk State,N Carolina A&T,14,16,N Carolina A&T,Norfolk State,1,2,1,1,0,0
252532460,2005,9/10/2005,37,Minnesota-Duluth,Northern Iowa,14,49,Northern Iowa,Minnesota-Duluth,1,35,1,0,1,0
252532466,2005,9/10/2005,37,North Dakota State,Northwestern St,35,7,North Dakota State,Northwestern St,0,28,1,1,1,1
252532483,2005,9/10/2005,37,Montana,Oregon,14,47,Oregon,Montana,1,33,1,1,1,1
252532504,2005,9/10/2005,37,Paul Quinn,Prairie View A&M,12,39,Prairie View A&M,Paul Quinn,1,27,0,0,0,0
252532509,2005,9/10/2005,37,Akron,Purdue,24,49,Purdue,Akron,1,25,0,0,0,0
252532529,2005,9/10/2005,37,Marist,Sacred Heart,22,20,Marist,Sacred Heart,0,2,1,1,0,0
252532542,2005,9/10/2005,37,Elon,Savannah State,48,14,Elon,Savannah State,0,34,1,1,0,0
252532545,2005,9/10/2005,37,Alcorn State,SE Louisiana,21,48,SE Louisiana,Alcorn State,1,27,0,0,0,0
252532567,2005,9/10/2005,37,TCU,SMU,10,21,SMU,TCU,1,11,1,1,0,1
252532569,2005,9/10/2005,37,Winston-Salem,South Carolina State,12,52,South Carolina State,Winston-Salem,1,40,0,1,0,0
252532571,2005,9/10/2005,37,Valparaiso,South Dakota State,6,69,South Dakota State,Valparaiso,1,63,1,1,1,1
252532619,2005,9/10/2005,37,Bucknell,Stony Brook,18,21,Stony Brook,Bucknell,1,3,0,1,0,0
252532623,2005,9/10/2005,37,Quincy,Missouri State,14,51,Missouri State,Quincy,1,37,1,0,0,0
252532640,2005,9/10/2005,37,Alabama State,Texas Southern,27,15,Alabama State,Texas Southern,0,12,0,1,0,0
252532641,2005,9/10/2005,37,Florida International,Texas Tech,3,56,Texas Tech,Florida International,1,53,0,1,0,0
252532649,2005,9/10/2005,37,W Michigan,Toledo,23,56,Toledo,W Michigan,1,33,1,1,1,0
252532653,2005,9/10/2005,37,UAB,Troy,27,7,UAB,Troy,0,20,1,1,1,0
252532678,2005,9/10/2005,37,William & Mary,Virginia Military Institute,41,7,William & Mary,Virginia Military Institute,0,34,0,1,0,0
252532717,2005,9/10/2005,37,Furman,W Carolina,21,41,W Carolina,Furman,1,20,0,1,0,1
252532751,2005,9/10/2005,37,Louisiana-Monroe,Wyoming,0,38,Wyoming,Louisiana-Monroe,1,38,1,1,0,0
252532754,2005,9/10/2005,37,Northeastern,Youngstown State,16,35,Youngstown State,Northeastern,1,19,1,1,1,0
252532755,2005,9/10/2005,37,Alabama A&M,Grambling St,0,44,Grambling St,Alabama A&M,1,44,0,1,0,1
252532838,2005,9/10/2005,37,Butler,Tiffin,7,30,Tiffin,Butler,1,23,1,1,0,0
252582448,2005,9/15/2005,38,Hampton,N Carolina A&T,31,14,Hampton,N Carolina A&T,0,17,2,2,0.5,1
252582628,2005,9/15/2005,38,Utah,TCU,20,23,TCU,Utah,1,3,2,2,0.5,1
252592638,2005,9/16/2005,38,Houston,UTEP,41,44,UTEP,Houston,1,3,1,2,1,0.5
252600002,2005,9/17/2005,38,Ball State,Auburn,3,63,Auburn,Ball State,1,60,2,2,0.5,0
252600005,2005,9/17/2005,38,Jacksonville State,UAB,28,35,UAB,Jacksonville State,1,7,2,0,0.5,0
252600009,2005,9/17/2005,38,Northwestern,Arizona State,21,52,Arizona State,Northwestern,1,31,2,2,0.5,1
252600012,2005,9/17/2005,38,Purdue,Arizona,31,24,Purdue,Arizona,0,7,2,1,0.5,1
252600013,2005,9/17/2005,38,Montana State,Cal Poly,10,38,Cal Poly,Montana State,1,28,2,2,0.5,0.5
252600024,2005,9/17/2005,38,UC Davis,Stanford,20,17,UC Davis,Stanford,0,3,1,2,1,0
252600025,2005,9/17/2005,38,Illinois,California,20,35,California,Illinois,1,15,2,2,1,1
252600026,2005,9/17/2005,38,Oklahoma,UCLA,24,41,UCLA,Oklahoma,1,17,2,2,1,0.5
252600030,2005,9/17/2005,38,Arkansas,USC,17,70,USC,Arkansas,1,53,1,2,1,0.5
252600046,2005,9/17/2005,38,Brown,Georgetown,34,3,Brown,Georgetown,0,31,2,0,0.5,0
252600048,2005,9/17/2005,38,West Chester,Delaware,21,42,Delaware,West Chester,1,21,1,0,1,0
252600050,2005,9/17/2005,38,Howard,Florida A&M,20,33,Florida A&M,Howard,1,13,2,2,0,0.5
252600057,2005,9/17/2005,38,Tennessee,Florida,7,16,Florida,Tennessee,1,9,2,1,1,1
252600058,2005,9/17/2005,38,UCF,South Florida,14,31,South Florida,UCF,1,17,2,1,0.5,0
252600059,2005,9/17/2005,38,Connecticut,Georgia Tech,13,28,Georgia Tech,Connecticut,1,15,2,2,1,1
252600061,2005,9/17/2005,38,UL Monroe,Georgia,7,44,Georgia,UL Monroe,1,37,2,0,1,0
252600084,2005,9/17/2005,38,Kentucky,Indiana,14,38,Indiana,Kentucky,1,24,2,2,1,0.5
252600087,2005,9/17/2005,38,Michigan State,Notre Dame,44,41,Michigan State,Notre Dame,0,3,2,2,1,1
252600093,2005,9/17/2005,38,Indiana State,Murray State,15,27,Murray State,Indiana State,1,12,1,1,0,0
252600097,2005,9/17/2005,38,Oregon State,Louisville,27,63,Louisville,Oregon State,1,36,1,2,1,1
252600103,2005,9/17/2005,38,Florida State,Boston College,28,17,Florida State,Boston College,0,11,2,2,1,1
252600107,2005,9/17/2005,38,Harvard,Holy Cross,31,21,Harvard,Holy Cross,0,10,2,0,1,0
252600113,2005,9/17/2005,38,Albany,Massachusetts,0,40,Massachusetts,Albany,1,40,2,1,0.5,0
252600119,2005,9/17/2005,38,New Hampshire,Towson,62,21,New Hampshire,Towson,0,41,2,1,1,1
252600120,2005,9/17/2005,38,West Virginia,Maryland,31,19,West Virginia,Maryland,0,12,2,2,0.5,1
252600130,2005,9/17/2005,38,Eastern Michigan,Michigan,0,55,Michigan,Eastern Michigan,1,55,2,1,0.5,1
252600135,2005,9/17/2005,38,Florida Atlantic,Minnesota,7,46,Minnesota,Florida Atlantic,1,39,2,2,1,0
252600142,2005,9/17/2005,38,Troy,Missouri,21,52,Missouri,Troy,1,31,2,2,0.5,0.5
252600149,2005,9/17/2005,38,South Dakota St,Montana,0,7,Montana,South Dakota St,1,7,2,0,0.5,0
252600150,2005,9/17/2005,38,VMI,Duke,14,40,Duke,VMI,1,26,2,1,0,1
252600152,2005,9/17/2005,38,Eastern Kentucky,NC State,10,54,NC State,Eastern Kentucky,1,44,0,1,0,0
252600153,2005,9/17/2005,38,Wisconsin,North Carolina,14,5,Wisconsin,North Carolina,0,9,1,2,0,1
252600154,2005,9/17/2005,38,East Carolina,Wake Forest,34,44,Wake Forest,East Carolina,1,10,2,1,0,1
252600158,2005,9/17/2005,38,Pittsburgh,Nebraska,6,7,Nebraska,Pittsburgh,1,1,2,2,1,0
252600159,2005,9/17/2005,38,Colgate,Dartmouth,21,26,Dartmouth,Colgate,1,5,0,2,0,0.5
252600167,2005,9/17/2005,38,New Mexico St,New Mexico,21,38,New Mexico,New Mexico St,1,17,2,1,1,0
252600172,2005,9/17/2005,38,Bucknell,Cornell,7,24,Cornell,Bucknell,1,17,0,2,0,0
252600183,2005,9/17/2005,38,Virginia,Syracuse,27,24,Virginia,Syracuse,0,3,2,1,0.5,1
252600194,2005,9/17/2005,38,San Diego State,Ohio State,6,27,Ohio State,San Diego State,1,21,2,2,0.5,0
252600197,2005,9/17/2005,38,Arkansas State,Oklahoma State,10,20,Oklahoma State,Arkansas State,1,10,2,2,1,0.5
252600213,2005,9/17/2005,38,Central Michigan,Penn State,3,40,Penn State,Central Michigan,1,37,2,2,1,0.5
252600218,2005,9/17/2005,38,Toledo,Temple,42,17,Toledo,Temple,0,25,2,2,0,1
252600219,2005,9/17/2005,38,Duquesne,Pennsylvania,14,41,Pennsylvania,Duquesne,1,27,0,2,0,1
252600222,2005,9/17/2005,38,Northeastern,Villanova,20,38,Villanova,Northeastern,1,18,1,2,0,0
252600227,2005,9/17/2005,38,William & Mary,Rhode Island,29,48,Rhode Island,William & Mary,1,19,2,2,1,0.5
252600228,2005,9/17/2005,38,Miami (FL),Clemson,36,30,Miami (FL),Clemson,0,6,2,1,1,0
252600231,2005,9/17/2005,38,Samford,Furman,23,45,Furman,Samford,1,22,2,2,0.5,0.5
252600235,2005,9/17/2005,38,Chattanooga,Memphis,14,59,Memphis,Chattanooga,1,45,1,2,0,1
252600238,2005,9/17/2005,38,Ole Miss,Vanderbilt,23,31,Vanderbilt,Ole Miss,1,8,2,1,1,1
252600245,2005,9/17/2005,38,SMU,Texas A&M,8,66,Texas A&M,SMU,1,58,1,2,0,0.5
252600249,2005,9/17/2005,38,Tulsa,North Texas,54,2,Tulsa,North Texas,0,52,1,2,1,0
252600251,2005,9/17/2005,38,Rice,Texas,10,51,Texas,Rice,1,41,2,1,1,0
252600256,2005,9/17/2005,38,Delaware State,James Madison,7,65,James Madison,Delaware State,1,58,2,2,0.5,1
252600259,2005,9/17/2005,38,Ohio,Virginia Tech,0,45,Virginia Tech,Ohio,1,45,2,2,1,0.5
252600264,2005,9/17/2005,38,Idaho,Washington,6,34,Washington,Idaho,1,28,2,2,0,0
252600265,2005,9/17/2005,38,Grambling State,Washington St,7,48,Washington St,Grambling State,1,41,2,0,1,0
252600272,2005,9/17/2005,38,Drake,UW-Platteville,37,14,Drake,UW-Platteville,0,23,0,2,0,0
252600301,2005,9/17/2005,38,Yale,San Diego,14,17,San Diego,Yale,1,3,1,0,1,0
252600304,2005,9/17/2005,38,Montana-Western,Idaho State,0,37,Idaho State,Montana-Western,1,37,2,0,0.5,0
252600309,2005,9/17/2005,38,Northwestern St,Louisiana-Lafayette,28,49,Louisiana-Lafayette,Northwestern St,1,21,1,2,0,0.5
252600311,2005,9/17/2005,38,Richmond,Maine,26,21,Richmond,Maine,0,5,1,2,0,0
252600314,2005,9/17/2005,38,Sacred Heart,Iona,38,14,Sacred Heart,Iona,0,24,1,2,0,0
252600322,2005,9/17/2005,38,Princeton,Lafayette,23,21,Princeton,Lafayette,0,2,2,0,1,0
252600331,2005,9/17/2005,38,Western Oregon,Eastern Washington,7,48,Eastern Washington,Western Oregon,1,41,1,0,0,0
252600349,2005,9/17/2005,38,Baylor,Army,20,10,Baylor,Army,0,10,1,2,0,1
252602005,2005,9/17/2005,38,Wyoming,Air Force,29,28,Wyoming,Air Force,0,1,2,2,1,0.5
252602010,2005,9/17/2005,38,Miss Valley St,Alabama A&M,13,27,Alabama A&M,Miss Valley St,1,14,2,1,0.5,1
252602026,2005,9/17/2005,38,Coast Carolina,Appalachian State,3,30,Appalachian State,Coast Carolina,1,27,2,0,0.5,0
252602029,2005,9/17/2005,38,Alabama State,AR-Pine Bluff,41,10,Alabama State,AR-Pine Bluff,0,31,0,2,0,0.5
252602065,2005,9/17/2005,38,S Carolina St,Bethune-Cookman,27,24,S Carolina St,Bethune-Cookman,0,3,2,1,1,1
252602084,2005,9/17/2005,38,Rutgers,Buffalo,17,3,Rutgers,Buffalo,0,14,2,2,0,0.5
252602127,2005,9/17/2005,38,Jacksonville,Charleston Southern,10,16,Charleston Southern,Jacksonville,1,6,2,0,0,0
252602132,2005,9/17/2005,38,W Carolina,Cincinnati,3,7,Cincinnati,W Carolina,1,4,2,1,0.5,1
252602166,2005,9/17/2005,38,Lenoir-Rhyne,Davidson,16,9,Lenoir-Rhyne,Davidson,0,7,2,0,0.5,0
252602168,2005,9/17/2005,38,Austin Peay,Dayton,0,46,Dayton,Austin Peay,1,46,2,1,1,0
252602197,2005,9/17/2005,38,Illinois State,Eastern Illinois,27,6,Illinois State,Eastern Illinois,0,21,1,2,1,0.5
252602210,2005,9/17/2005,38,Presbyterian,Elon,19,34,Elon,Presbyterian,1,15,2,1,0.5,1
252602230,2005,9/17/2005,38,Columbia,Fordham,23,17,Columbia,Fordham,0,6,2,0,0,0
252602275,2005,9/17/2005,38,Stony Brook,Hofstra,0,55,Hofstra,Stony Brook,1,55,1,1,1,1
252602294,2005,9/17/2005,38,Northern Iowa,Iowa,21,45,Iowa,Northern Iowa,1,24,2,2,0.5,1
252602296,2005,9/17/2005,38,Texas Southern,Jackson State,21,24,Jackson State,Texas Southern,1,3,2,1,0,0
252602305,2005,9/17/2005,38,Louisiana Tech,Kansas,14,34,Kansas,Louisiana Tech,1,20,2,1,1,0
252602309,2005,9/17/2005,38,Miami (OH),Kent State,27,10,Miami (OH),Kent State,0,17,2,2,0.5,0
252602335,2005,9/17/2005,38,Youngstown St,Liberty,42,0,Youngstown St,Liberty,0,42,2,0,0.5,0
252602368,2005,9/17/2005,38,Central Connecticut State,Marist,22,31,Marist,Central Connecticut State,1,9,2,2,0.5,0.5
252602393,2005,9/17/2005,38,Akron,Middle Tennessee,17,7,Akron,Middle Tennessee,0,10,2,1,0,0
252602405,2005,9/17/2005,38,California (PA),Monmouth,15,16,Monmouth,California (PA),1,1,2,0,0.5,0
252602415,2005,9/17/2005,38,Savannah State,Morgan State,26,55,Morgan State,Savannah State,1,29,2,2,0,0
252602440,2005,9/17/2005,38,UNLV,Nevada,14,22,Nevada,UNLV,1,8,1,2,0,0.5
252602447,2005,9/17/2005,38,Cheyney,Nicholls State,0,54,Nicholls State,Cheyney,1,54,1,0,0,0
252602449,2005,9/17/2005,38,Weber State,North Dakota State,0,41,North Dakota State,Weber State,1,41,2,2,1,0.5
252602458,2005,9/17/2005,38,SE Louisiana,Northern Colorado,19,35,Northern Colorado,SE Louisiana,1,16,2,1,0.5,1
252602459,2005,9/17/2005,38,Tenn Tech,Northern Illinois,3,42,Northern Illinois,Tenn Tech,1,39,1,1,0,0
252602464,2005,9/17/2005,38,Southern Utah,Northern Arizona,7,27,Northern Arizona,Southern Utah,1,20,1,2,1,0
252602483,2005,9/17/2005,38,Fresno State,Oregon,34,37,Oregon,Fresno State,1,3,2,1,1,1
252602502,2005,9/17/2005,38,Sacramento St,Portland State,12,28,Portland State,Sacramento St,1,16,2,2,0.5,0
252602523,2005,9/17/2005,38,Butler,Robert Morris,13,49,Robert Morris,Butler,1,36,1,2,0,0
252602572,2005,9/17/2005,38,McNeese State,Southern Miss,20,48,Southern Miss,McNeese State,1,28,1,1,0,1
252602579,2005,9/17/2005,38,Alabama,South Carolina,37,14,Alabama,South Carolina,0,23,2,2,0.5,1
252602582,2005,9/17/2005,38,Prairie View A&M,Southern,0,38,Southern,Prairie View A&M,1,38,1,1,0,1
252602617,2005,9/17/2005,38,W Illinois,Stephen F. Austin,36,63,Stephen F. Austin,W Illinois,1,27,1,2,1,0.5
252602623,2005,9/17/2005,38,SE Missouri St,Missouri State,21,45,Missouri State,SE Missouri St,1,24,2,1,0.5,0
252602630,2005,9/17/2005,38,Tennessee State,UT Martin,20,42,UT Martin,Tennessee State,1,22,2,0,0.5,0
252602641,2005,9/17/2005,38,Sam Houston State,Texas Tech,21,80,Texas Tech,Sam Houston State,1,59,1,0,1,0
252602655,2005,9/17/2005,38,Mississippi State,Tulane,21,14,Mississippi State,Tulane,0,7,0,1,0,1
252602674,2005,9/17/2005,38,Morehead State,Valparaiso,48,7,Morehead State,Valparaiso,0,41,2,2,0.5,1
252602711,2005,9/17/2005,38,Southern Illinois,W Michigan,28,34,W Michigan,Southern Illinois,1,6,2,0,0,0
252602747,2005,9/17/2005,38,Georgia Southern,Wofford,17,21,Wofford,Georgia Southern,1,4,2,2,0.5,0.5
252640068,2005,9/21/2005,39,Bowling Green,Boise State,20,48,Boise State,Bowling Green,1,28,2,2,0,0.5
252650245,2005,9/22/2005,39,Texas State,Texas A&M,31,44,Texas A&M,Texas State,1,13,2,2,0.5,1
252650254,2005,9/22/2005,39,Air Force,Utah,35,38,Utah,Air Force,1,3,3,3,0.6667,0.6667
252652226,2005,9/22/2005,39,UL Monroe,Florida Atlantic,28,21,UL Monroe,Florida Atlantic,0,7,3,1,0,0
252660108,2005,9/24/2005,39,Brown,Harvard,35,38,Harvard,Brown,1,3,1,1,1,1
252660166,2005,9/23/2005,39,California,New Mexico St,41,13,California,New Mexico St,0,28,2,3,0,1
252662579,2005,9/24/2005,39,Troy,South Carolina,20,45,South Carolina,Troy,1,25,3,3,0.3333,0.3333
252670002,2005,9/24/2005,39,W Kentucky,Auburn,14,37,Auburn,W Kentucky,1,23,3,1,0.6667,1
252670016,2005,9/24/2005,39,UC Davis,Sacramento State,37,7,UC Davis,Sacramento State,0,30,0,3,0,0.3333
252670021,2005,9/24/2005,39,San Jose State,San Diego State,21,52,San Diego State,San Jose State,1,31,3,2,0,0.5
252670036,2005,9/24/2005,39,Nevada,Colorado State,21,42,Colorado State,Nevada,1,21,2,2,0,0.5
252670043,2005,9/24/2005,39,Cornell,Yale,17,37,Yale,Cornell,1,20,1,1,0,1
252670048,2005,9/24/2005,39,Holy Cross,Delaware,23,35,Delaware,Holy Cross,1,12,2,3,1,0.6667
252670050,2005,9/24/2005,39,Tenn St,Florida A&M,7,12,Florida A&M,Tenn St,1,5,3,2,0.3333,0.5
252670058,2005,9/24/2005,39,Louisville,South Florida,14,45,South Florida,Louisville,1,31,3,2,0.6667,1
252670070,2005,9/24/2005,39,Hawaii,Idaho,24,0,Hawaii,Idaho,0,24,3,2,0,0
252670077,2005,9/24/2005,39,Penn State,Northwestern,34,29,Penn State,Northwestern,0,5,3,3,0.6667,1
252670096,2005,9/24/2005,39,Florida,Kentucky,49,28,Florida,Kentucky,0,21,3,3,0.3333,1
252670111,2005,9/24/2005,39,Towson,Northeastern,41,56,Northeastern,Towson,1,15,3,3,0,0.6667
252670113,2005,9/24/2005,39,Rhode Island,Massachusetts,6,14,Massachusetts,Rhode Island,1,8,3,3,0.6667,1
252670135,2005,9/24/2005,39,Purdue,Minnesota,35,42,Minnesota,Purdue,1,7,3,2,1,1
252670145,2005,9/24/2005,39,Wyoming,Ole Miss,24,14,Wyoming,Ole Miss,0,10,2,3,0.5,0.6667
252670147,2005,9/24/2005,39,North Dakota St,Montana State,17,20,Montana State,North Dakota St,1,3,3,0,0.3333,0
252670152,2005,9/24/2005,39,North Carolina,NC State,31,24,North Carolina,NC State,0,7,1,2,1,0
252670154,2005,9/24/2005,39,Maryland,Wake Forest,22,12,Maryland,Wake Forest,0,10,3,3,0.3333,0.3333
252670160,2005,9/24/2005,39,Dartmouth,New Hampshire,20,49,New Hampshire,Dartmouth,1,29,2,1,1,1
252670163,2005,9/24/2005,39,San Diego,Princeton,17,20,Princeton,San Diego,1,3,1,2,1,1
252670171,2005,9/24/2005,39,Duquesne,Columbia,13,23,Columbia,Duquesne,1,10,1,3,1,0.6667
252670194,2005,9/24/2005,39,Iowa,Ohio State,6,31,Ohio State,Iowa,1,25,3,3,0.6667,0.6667
252670195,2005,9/24/2005,39,Kent State,Ohio,32,35,Ohio,Kent State,1,3,3,3,0.3333,0.3333
252670202,2005,9/24/2005,39,Memphis,Tulsa,31,37,Tulsa,Memphis,1,6,3,2,0.3333,0.5
252670204,2005,9/24/2005,39,Arizona State,Oregon State,42,24,Arizona State,Oregon State,0,18,3,3,0.6667,0.6667
252670218,2005,9/24/2005,39,W Michigan,Temple,19,16,W Michigan,Temple,0,3,3,3,0,0.3333
252670221,2005,9/24/2005,39,Youngstown St,Pittsburgh,0,41,Pittsburgh,Youngstown St,1,41,3,1,0,1
252670222,2005,9/24/2005,39,Pennsylvania,Villanova,24,28,Villanova,Pennsylvania,1,4,2,1,0.5,1
252670228,2005,9/24/2005,39,Boston College,Clemson,16,13,Boston College,Clemson,0,3,3,3,0.6667,0.6667
252670231,2005,9/24/2005,39,Hofstra,Furman,41,44,Furman,Hofstra,1,3,3,2,0.6667,1
252670238,2005,9/24/2005,39,Richmond,Vanderbilt,13,37,Vanderbilt,Richmond,1,24,3,3,1,0.3333
252670252,2005,9/24/2005,39,TCU,BYU,51,50,TCU,BYU,0,1,2,3,0.5,0.6667
252670253,2005,9/24/2005,39,SF Austin,Southern Utah,40,17,SF Austin,Southern Utah,0,23,3,1,0,0
252670258,2005,9/24/2005,39,Duke,Virginia,7,38,Virginia,Duke,1,31,2,3,1,0.3333
252670259,2005,9/24/2005,39,Georgia Tech,Virginia Tech,7,51,Virginia Tech,Georgia Tech,1,44,3,3,1,1
252670264,2005,9/24/2005,39,Notre Dame,Washington,36,17,Notre Dame,Washington,0,19,3,3,0.3333,0.6667
252670275,2005,9/24/2005,39,Michigan,Wisconsin,20,23,Wisconsin,Michigan,1,3,3,3,1,0.6667
252670277,2005,9/24/2005,39,East Carolina,West Virginia,15,20,West Virginia,East Carolina,1,5,3,2,1,0.5
