GID,Date,H,PTSH,V,PTSV,SEAS
263220249,11/18/2006,North Texas,16,Florida Atlantic,17,2006
263292226,11/25/2006,Florida Atlantic,31,FIU,0,2006
262432393,8/31/2006,Middle Tennessee,7,Florida International,6,2006
262520058,9/9/2006,South Florida,21,Florida International,20,2006
262660120,9/23/2006,Maryland,14,Florida International,10,2006
262800249,10/7/2006,North Texas,25,Florida International,22,2006
262872390,10/14/2006,Miami (FL),35,Florida International,0,2006
263152229,11/11/2006,Florida International,0,UL Monroe,35,2006
263222229,11/18/2006,Florida International,7,LA-Lafayette,17,2006
263362229,12/2/2006,Florida International,13,Troy,26,2006
262472390,9/4/2006,Miami (FL),10,Florida State,13,2006
262520052,9/9/2006,Florida State,24,Troy,17,2006
262660052,9/23/2006,Florida State,55,Rice,7,2006
262780152,10/5/2006,NC State,24,Florida State,20,2006
263010120,10/28/2006,Maryland,27,Florida State,24,2006
263080052,11/4/2006,Florida State,33,Virginia,0,2006
263150052,11/11/2006,Florida State,0,Wake Forest,30,2006
263220052,11/18/2006,Florida State,28,W Michigan,20,2006
263610026,12/27/2006,UCLA,27,Florida State,44,2006
262452230,9/2/2006,Fordham,9,Monmouth,23,2006
262730107,9/30/2006,Holy Cross,28,Fordham,21,2006
262872230,10/14/2006,Fordham,13,Marist,9,2006
263082230,11/4/2006,Fordham,24,Lafayette,31,2006
263152329,11/11/2006,Lehigh,45,Fordham,14,2006
263222230,11/18/2006,Fordham,38,Georgetown,30,2006
262440278,9/1/2006,Fresno State,28,Nevada,19,2006
262520278,9/9/2006,Fresno State,24,Oregon,31,2006
262590264,9/16/2006,Washington,21,Fresno State,20,2006
262800328,10/7/2006,Utah State,13,Fresno State,12,2006
262870278,10/14/2006,Fresno State,37,Hawaii,68,2006
262940099,10/21/2006,LSU,38,Fresno State,6,2006
263150278,11/11/2006,Fresno State,23,New Mexico St,18,2006
263220278,11/18/2006,Fresno State,34,Idaho,0,2006
263282348,11/24/2006,Louisiana Tech,27,Fresno State,34,2006
263360023,12/2/2006,San Jose State,24,Fresno State,14,2006
262450231,9/2/2006,Furman,17,Jacksonville St,13,2006
262520231,9/9/2006,Furman,24,West Georgia,7,2006
262590153,9/16/2006,North Carolina,45,Furman,42,2006
262660231,9/23/2006,Furman,42,W Carolina,7,2006
262732747,9/30/2006,Wofford,21,Furman,35,2006
263150231,11/11/2006,Furman,13,Ga. Southern,10,2006
263290147,11/25/2006,Montana State,31,Furman,13,2006
262450294,9/2/2006,Jacksonville,14,Gardner-Webb,49,2006
262522241,9/9/2006,Gardner-Webb,30,Tenn Tech,26,2006
262592630,9/16/2006,UT Martin,35,Gardner-Webb,9,2006
262732545,9/30/2006,SE Louisiana,21,Gardner-Webb,28,2006
262872241,10/14/2006,Gardner-Webb,31,Glenville St,23,2006
262942335,10/21/2006,Liberty,24,Gardner-Webb,27,2006
263012241,10/28/2006,Gardner-Webb,35,VMI,31,2006
263222241,11/18/2006,Gardner-Webb,17,Wofford,34,2006
262450046,9/2/2006,Georgetown,13,Holy Cross,26,2006
262520046,9/9/2006,Georgetown,7,Stony Brook,0,2006
262800046,10/7/2006,Georgetown,3,Lehigh,28,2006
263080046,11/4/2006,Georgetown,24,Marist,21,2006
263150322,11/11/2006,Lafayette,45,Georgetown,14,2006
262450061,9/2/2006,Georgia,48,W Kentucky,12,2006
262522579,9/9/2006,South Carolina,0,Georgia,18,2006
262590061,9/16/2006,Georgia,34,UAB,0,2006
262730145,9/30/2006,Ole Miss,9,Georgia,14,2006
262800061,10/7/2006,Georgia,33,Tennessee,51,2006
262870061,10/14/2006,Georgia,22,Vanderbilt,24,2006
262940061,10/21/2006,Georgia,27,Mississippi St,24,2006
263080096,11/4/2006,Kentucky,24,Georgia,20,2006
263290061,11/25/2006,Georgia,15,Georgia Tech,12,2006
263640259,12/30/2006,Virginia Tech,24,Georgia,31,2006
262732717,9/30/2006,W Carolina,14,Georgia Southern,24,2006
262800290,10/7/2006,Georgia Southern,14,North Dakota St,34,2006
263080290,11/4/2006,Georgia Southern,10,Wofford,28,2006
262450059,9/2/2006,Georgia Tech,10,Notre Dame,14,2006
262520059,9/9/2006,Georgia Tech,38,Samford,6,2006
262590059,9/16/2006,Georgia Tech,35,Troy,20,2006
262640059,9/21/2006,Georgia Tech,24,Virginia,7,2006
262730259,9/30/2006,Virginia Tech,27,Georgia Tech,38,2006
262800059,10/7/2006,Georgia Tech,27,Maryland,23,2006
263010059,10/28/2006,Georgia Tech,30,Miami (FL),23,2006
263080152,11/4/2006,NC State,23,Georgia Tech,31,2006
263150153,11/11/2006,North Carolina,0,Georgia Tech,7,2006
263360059,12/2/2006,Georgia Tech,6,Wake Forest,9,2006
270010277,1/1/2007,West Virginia,38,Georgia Tech,35,2006
262452755,9/2/2006,Grambling State,26,Hampton,27,2006
262590248,9/16/2006,Houston,42,Grambling State,22,2006
262732755,9/30/2006,Grambling State,53,PV A&M,7,2006
262802400,10/7/2006,Miss Valley St,25,Grambling State,28,2006
262942755,10/21/2006,Grambling State,36,Jackson State,7,2006
263012640,10/28/2006,Texas Southern,33,Grambling State,28,2006
263292582,11/25/2006,Southern,21,Grambling State,17,2006
262522261,9/9/2006,Hampton,46,Howard,7,2006
262592261,9/16/2006,Hampton,48,N Carolina A&T,14,2006
262662261,9/23/2006,Hampton,26,Morgan State,7,2006
262802119,10/7/2006,Central St,12,Hampton,42,2006
262872261,10/14/2006,Hampton,42,Norfolk State,13,2006
262942569,10/21/2006,S Carolina St,13,Hampton,6,2006
263012261,10/28/2006,Hampton,13,Winston-Salem,3,2006
263292261,11/25/2006,Hampton,38,New Hampshire,41,2006
262590108,9/16/2006,Harvard,31,Holy Cross,14,2006
262732329,9/30/2006,Lehigh,33,Harvard,35,2006
262870108,10/14/2006,Harvard,24,Lafayette,7,2006
262940163,10/21/2006,Princeton,31,Harvard,28,2006
263150219,11/11/2006,Pennsylvania,22,Harvard,13,2006
263220108,11/18/2006,Harvard,13,Yale,34,2006
262940166,10/21/2006,New Mexico St,30,Hawaii,49,2006
263080328,11/4/2006,Utah State,10,Hawaii,63,2006
263150062,11/11/2006,Hawaii,61,Louisiana Tech,17,2006
263220062,11/18/2006,Hawaii,54,San Jose State,17,2006
263290062,11/25/2006,Hawaii,42,Purdue,35,2006
263360062,12/3/2006,Hawaii,32,Oregon State,35,2006
262520107,9/9/2006,Holy Cross,14,Northeastern,24,2006
262662368,9/23/2006,Marist,0,Holy Cross,27,2006
262940322,10/21/2006,Lafayette,28,Holy Cross,38,2006
263010107,10/28/2006,Holy Cross,14,Lehigh,28,2006
262450242,9/2/2006,Rice,30,Houston,31,2006
262520248,9/9/2006,Houston,45,Tulane,7,2006
262660248,9/23/2006,Houston,34,Oklahoma State,25,2006
262732390,9/30/2006,Miami (FL),14,Houston,13,2006
262800248,10/7/2006,Houston,28,LA-Lafayette,31,2006
262872572,10/14/2006,Southern Miss,31,Houston,27,2006
262940248,10/21/2006,Houston,34,UTEP,17,2006
263010248,10/28/2006,Houston,51,UCF,31,2006
263080248,11/4/2006,Houston,27,Tulsa,10,2006
263152567,11/11/2006,SMU,27,Houston,37,2006
263220235,11/18/2006,Memphis,20,Houston,23,2006
263350248,12/1/2006,Houston,34,Southern Miss,20,2006
263632579,12/29/2006,South Carolina,44,Houston,36,2006
262660164,9/23/2006,Rutgers,56,Howard,7,2006
262730047,9/30/2006,Howard,34,Fort Valley St,19,2006
262802736,10/7/2006,Winston-Salem,12,Howard,0,2006
262870047,10/14/2006,Howard,12,Morgan State,18,2006
262942448,10/21/2006,N Carolina A&T,0,Howard,26,2006
263010047,10/28/2006,Howard,13,Norfolk State,10,2006
263082569,11/4/2006,S Carolina St,28,Howard,10,2006
262450127,9/2/2006,Michigan State,27,Idaho,17,2006
262520265,9/9/2006,Washington St,56,Idaho,10,2006
262590070,9/16/2006,Idaho,27,Idaho State,24,2006
262660204,9/23/2006,Oregon State,38,Idaho,0,2006
262730328,9/30/2006,Utah State,21,Idaho,41,2006
262800070,10/7/2006,Idaho,28,New Mexico St,20,2006
262872348,10/14/2006,Louisiana Tech,14,Idaho,24,2006
263080070,11/4/2006,Idaho,7,Nevada,45,2006
263290070,11/25/2006,Idaho,13,San Jose State,28,2006
262452439,9/2/2006,UNLV,54,Idaho State,10,2006
262520304,9/9/2006,Idaho State,48,Fort Lewis,12,2006
262660304,9/23/2006,Idaho State,27,N Arizona,33,2006
262802458,10/7/2006,N Colorado,13,Idaho State,41,2006
262872502,10/14/2006,Portland State,34,Idaho State,13,2006
262940304,10/21/2006,Idaho State,35,Montana State,42,2006
263010149,10/28/2006,Montana,23,Idaho State,10,2006
263080304,11/4/2006,Idaho State,14,Sacramento St,22,2006
263220304,11/18/2006,Idaho State,27,Weber State,30,2006
262520164,9/9/2006,Rutgers,33,Illinois,0,2006
262590356,9/16/2006,Illinois,21,Syracuse,31,2006
262660356,9/23/2006,Illinois,7,Iowa,24,2006
262730127,9/30/2006,Michigan State,20,Illinois,23,2006
262800356,10/7/2006,Illinois,32,Indiana,34,2006
262870356,10/14/2006,Illinois,17,Ohio,20,2006
262940213,10/21/2006,Penn State,26,Illinois,12,2006
263010275,10/28/2006,Wisconsin,30,Illinois,24,2006
263080356,11/4/2006,Illinois,10,Ohio State,17,2006
263150356,11/11/2006,Illinois,31,Purdue,42,2006
263220077,11/18/2006,Northwestern,27,Illinois,16,2006
262452306,9/2/2006,Kansas State,24,Illinois State,23,2006
262660093,9/23/2006,Murray State,14,Illinois State,35,2006
262800098,10/7/2006,W Kentucky,27,Illinois State,28,2006
262872287,10/14/2006,Illinois State,37,S Illinois,10,2006
262942710,10/21/2006,W Illinois,14,Illinois State,27,2006
263012287,10/28/2006,Illinois State,13,Youngstown St,27,2006
263082287,11/4/2006,Illinois State,38,Missouri State,14,2006
263150282,11/11/2006,Indiana State,20,Illinois State,42,2006
263222460,11/18/2006,Northern Iowa,38,Illinois State,27,2006
263362754,12/2/2006,Youngstown St,28,Illinois State,21,2006
262450084,9/2/2006,Indiana,39,W Michigan,20,2006
262590084,9/16/2006,Indiana,28,S Illinois,35,2006
262730084,9/30/2006,Indiana,17,Wisconsin,52,2006
262870084,10/14/2006,Indiana,31,Iowa,28,2006
262940194,10/21/2006,Ohio State,44,Indiana,3,2006
263010084,10/28/2006,Indiana,46,Michigan State,21,2006
263080135,11/4/2006,Minnesota,63,Indiana,26,2006
263150084,11/11/2006,Indiana,3,Michigan,34,2006
263222509,11/18/2006,Purdue,28,Indiana,19,2006
262452509,9/2/2006,Purdue,60,Indiana State,35,2006
262590282,9/16/2006,Indiana State,40,Murray State,59,2006
262662459,9/23/2006,N Illinois,48,Indiana State,14,2006
262730079,9/30/2006,S Illinois,55,Indiana State,3,2006
262802754,10/7/2006,Youngstown St,55,Indiana State,17,2006
262870282,10/14/2006,Indiana State,14,Northern Iowa,34,2006
262940282,10/21/2006,Indiana State,28,Missouri State,22,2006
263010098,10/28/2006,W Kentucky,41,Indiana State,3,2006
263082710,11/4/2006,W Illinois,46,Indiana State,41,2006
262452294,9/2/2006,Iowa,41,Montana,7,2006
262520183,9/9/2006,Syracuse,13,Iowa,20,2006
262592294,9/16/2006,Iowa,27,Iowa State,17,2006
262732294,9/30/2006,Iowa,17,Ohio State,38,2006
262802294,10/7/2006,Iowa,47,Purdue,17,2006
262940130,10/21/2006,Michigan,20,Iowa,6,2006
263012294,10/28/2006,Iowa,24,N Illinois,14,2006
263082294,11/4/2006,Iowa,7,Northwestern,21,2006
263152294,11/11/2006,Iowa,21,Wisconsin,24,2006
263220135,11/18/2006,Minnesota,34,Iowa,24,2006
263642294,12/30/2006,Iowa,24,Texas,26,2006
262430066,8/31/2006,Iowa State,45,Toledo,43,2006
262520066,9/9/2006,Iowa State,16,UNLV,10,2006
262660251,9/23/2006,Texas,37,Iowa State,14,2006
262730066,9/30/2006,Iowa State,28,Northern Iowa,27,2006
262800066,10/7/2006,Iowa State,14,Nebraska,28,2006
262870201,10/14/2006,Oklahoma,34,Iowa State,9,2006
262940066,10/21/2006,Iowa State,26,Texas Tech,42,2006
263012306,10/28/2006,Kansas State,31,Iowa State,10,2006
263080066,11/4/2006,Iowa State,10,Kansas,41,2006
263220066,11/18/2006,Iowa State,21,Missouri,16,2006
262452296,9/2/2006,Jackson State,43,Paul Quinn,20,2006
262592296,9/16/2006,Tenn St,31,Jackson State,30,2006
262662296,9/23/2006,Jackson State,29,Miss Valley St,24,2006
262732640,9/30/2006,Texas Southern,5,Jackson State,29,2006
262872296,10/14/2006,Jackson State,31,Southern,28,2006
263152296,11/11/2006,Jackson State,31,PV A&M,7,2006
262592545,9/16/2006,SE Louisiana,41,Jacksonville,13,2006
262732674,9/30/2006,Valparaiso,17,Jacksonville,34,2006
262942413,10/21/2006,Morehead State,24,Jacksonville,28,2006
263012822,10/28/2006,N Greenville,41,Jacksonville,6,2006
263080294,11/4/2006,Jacksonville,21,San Diego,38,2006
262590055,9/16/2006,Jacksonville State,38,SE Missouri St,7,2006
262662630,9/23/2006,UT Martin,24,Jacksonville State,14,2006
262780055,10/5/2006,Jacksonville State,49,Murray State,17,2006
262870344,10/14/2006,Mississippi St,35,Jacksonville State,3,2006
262940055,10/21/2006,Jacksonville State,31,Tenn St,38,2006
263012635,10/28/2006,Tenn Tech,10,Jacksonville State,17,2006
263150055,11/11/2006,Jacksonville State,55,Samford,7,2006
262450256,9/2/2006,James Madison,14,Bloomsburg,3,2006
262660256,9/23/2006,James Madison,52,Northeastern,14,2006
262732678,9/30/2006,VMI,7,James Madison,45,2006
262800256,10/7/2006,James Madison,35,Rhode Island,23,2006
262870160,10/14/2006,New Hampshire,23,James Madison,42,2006
262940256,10/21/2006,James Madison,31,William & Mary,17,2006
263010257,10/28/2006,Richmond,10,James Madison,27,2006
263150222,11/11/2006,Villanova,21,James Madison,20,2006
263220119,11/18/2006,Towson,3,James Madison,38,2006
263292754,11/25/2006,Youngstown St,35,James Madison,31,2006
262452305,9/2/2006,Kansas,49,Northwestern St,18,2006
262522305,9/9/2006,Kansas,21,UL Monroe,19,2006
262582649,9/15/2006,Toledo,37,Kansas,31,2006
262662305,9/23/2006,Kansas,13,South Florida,7,2006
262730158,9/30/2006,Nebraska,39,Kansas,32,2006
262802305,10/7/2006,Kansas,18,Texas A&M,21,2006
262872305,10/14/2006,Kansas,32,Oklahoma State,42,2006
263222305,11/18/2006,Kansas,39,Kansas State,20,2006
263290142,11/25/2006,Missouri,42,Kansas,17,2006
262592306,9/16/2006,Kansas State,23,Marshall,7,2006
262662306,9/23/2006,Kansas State,6,Louisville,24,2006
262802306,10/7/2006,Kansas State,31,Oklahoma State,27,2006
262872306,10/14/2006,Kansas State,3,Nebraska,21,2006
262940142,10/21/2006,Missouri,41,Kansas State,21,2006
263152306,11/11/2006,Kansas State,45,Texas,42,2006
263622306,12/28/2006,Kansas State,10,Rutgers,37,2006
262432309,8/31/2006,Kent State,0,Minnesota,44,2006
262590193,9/16/2006,Miami (OH),14,Kent State,16,2006
262800218,10/7/2006,Temple,17,Kent State,28,2006
262872309,10/14/2006,Kent State,40,Toledo,14,2006
263012309,10/28/2006,Kent State,7,Ohio,17,2006
263150259,11/11/2006,Virginia Tech,23,Kent State,0,2006
262450097,9/3/2006,Louisville,59,Kentucky,28,2006
262520096,9/9/2006,Kentucky,41,Texas State,7,2006
262590096,9/16/2006,Kentucky,31,Ole Miss,14,2006
262800096,10/7/2006,Kentucky,17,South Carolina,24,2006
262870099,10/14/2006,LSU,49,Kentucky,0,2006
263010344,10/28/2006,Mississippi St,31,Kentucky,34,2006
263150096,11/11/2006,Kentucky,38,Vanderbilt,26,2006
263220096,11/18/2006,Kentucky,42,UL Monroe,40,2006
263292633,11/25/2006,Tennessee,17,Kentucky,12,2006
262452529,9/2/2006,Sacred Heart,14,Lafayette,25,2006
262590322,9/16/2006,Lafayette,11,Pennsylvania,21,2006
262660163,9/23/2006,Princeton,26,Lafayette,14,2006
262730322,9/30/2006,Lafayette,34,Yale,37,2006
263220322,11/18/2006,Lafayette,49,Lehigh,27,2006
263290113,11/25/2006,Massachusetts,35,Lafayette,14,2006
262520222,9/9/2006,Villanova,28,Lehigh,31,2006
262592329,9/16/2006,Lehigh,10,Princeton,14,2006
262870043,10/14/2006,Yale,26,Lehigh,20,2006
262522335,9/9/2006,Liberty,31,Glenville St,7,2006
262590119,9/16/2006,Towson,10,Liberty,3,2006
262662542,9/23/2006,Savannah State,0,Liberty,28,2006
262730154,9/30/2006,Wake Forest,34,Liberty,14,2006
262872335,10/14/2006,Liberty,13,William & Mary,14,2006
263082335,11/4/2006,Liberty,21,W Carolina,0,2006
263222678,11/18/2006,VMI,32,Liberty,38,2006
262450158,9/2/2006,Nebraska,49,Louisiana Tech,10,2006
262592348,9/16/2006,Louisiana Tech,31,Nicholls State,21,2006
262660245,9/23/2006,Texas A&M,45,Louisiana Tech,14,2006
262942348,10/21/2006,Louisiana Tech,48,Utah State,35,2006
263010023,10/28/2006,San Jose State,44,Louisiana Tech,10,2006
263080249,11/4/2006,North Texas,31,Louisiana Tech,34,2006
263222348,11/18/2006,Louisiana Tech,0,Nevada,42,2006
263360166,12/2/2006,New Mexico St,50,Louisiana Tech,23,2006
262450099,9/2/2006,LSU,45,Louisiana-Lafayette,3,2006
262520245,9/9/2006,Texas A&M,51,Louisiana-Lafayette,7,2006
262660309,9/23/2006,Louisiana-Lafayette,48,N Carolina A&T,7,2006
263010309,10/28/2006,Louisiana-Lafayette,20,Middle Tennessee,34,2006
263082653,11/4/2006,Troy,42,Louisiana-Lafayette,28,2006
263150309,11/11/2006,Louisiana-Lafayette,7,North Texas,16,2006
263360309,12/2/2006,Louisiana-Lafayette,20,UL Monroe,39,2006
262872653,10/14/2006,Troy,24,Louisiana-Monroe,19,2006
262942433,10/21/2006,Louisiana-Monroe,21,Middle Tennessee,35,2006
263292433,11/25/2006,Louisiana-Monroe,23,North Texas,3,2006
262520218,9/9/2006,Temple,0,Louisville,62,2006
262590097,9/16/2006,Louisville,31,Miami (FL),7,2006
262792393,10/6/2006,Middle Tennessee,17,Louisville,44,2006
262940183,10/21/2006,Syracuse,13,Louisville,28,2006
263060097,11/2/2006,Louisville,44,West Virginia,34,2006
263130164,11/9/2006,Rutgers,28,Louisville,25,2006
263220097,11/18/2006,Louisville,31,South Florida,8,2006
263290221,11/25/2006,Pittsburgh,24,Louisville,48,2006
270020154,1/2/2007,Wake Forest,13,Louisville,24,2006
262660099,9/23/2006,LSU,49,Tulane,7,2006
262730099,9/30/2006,LSU,48,Mississippi St,17,2006
263082633,11/4/2006,Tennessee,24,LSU,28,2006
263220099,11/18/2006,LSU,23,Ole Miss,20,2006
270030099,1/3/2007,LSU,41,Notre Dame,14,2006
262522754,9/9/2006,Youngstown St,34,Maine,14,2006
262592729,9/16/2006,William & Mary,17,Maine,20,2006
262660311,9/23/2006,Maine,62,Shaw,12,2006
262800119,10/7/2006,Towson,7,Maine,28,2006
262870311,10/14/2006,Maine,20,Villanova,7,2006
262940311,10/21/2006,Maine,21,Hofstra,10,2006
263010227,10/28/2006,Rhode Island,3,Maine,0,2006
263080311,11/4/2006,Maine,30,Northeastern,3,2006
263150113,11/11/2006,Massachusetts,10,Maine,9,2006
263220311,11/18/2006,Maine,13,New Hampshire,19,2006
262522368,9/9/2006,Marist,28,Sacred Heart,19,2006
262592368,9/16/2006,Marist,7,Wagner,38,2006
262802325,10/7/2006,La Salle,13,Marist,41,2006
263152368,11/11/2006,Marist,24,Iona,17,2006
262450277,9/2/2006,West Virginia,42,Marshall,10,2006
262520276,9/9/2006,Marshall,54,Hofstra,31,2006
262662633,9/23/2006,Tennessee,33,Marshall,7,2006
262770276,10/4/2006,Marshall,22,UCF,23,2006
262872567,10/14/2006,SMU,31,Marshall,21,2006
262940005,10/21/2006,UAB,24,Marshall,31,2006
263010276,10/28/2006,Marshall,41,Memphis,27,2006
263080276,11/4/2006,Marshall,42,Tulane,21,2006
263220276,11/18/2006,Marshall,49,UTEP,21,2006
263292572,11/25/2006,Southern Miss,42,Marshall,7,2006
262450120,9/2/2006,Maryland,27,William & Mary,14,2006
262520120,9/9/2006,Maryland,24,Middle Tennessee,10,2006
262570277,9/14/2006,West Virginia,45,Maryland,24,2006
262870258,10/14/2006,Virginia,26,Maryland,28,2006
262940120,10/21/2006,Maryland,26,NC State,20,2006
263150120,11/11/2006,Maryland,14,Miami (FL),13,2006
263290120,11/25/2006,Maryland,24,Wake Forest,38,2006
263630120,12/29/2006,Maryland,24,Purdue,7,2006
262522426,9/9/2006,Navy,21,Massachusetts,20,2006
262590222,9/16/2006,Villanova,21,Massachusetts,31,2006
262660113,9/23/2006,Massachusetts,48,Stony Brook,7,2006
262800113,10/7/2006,Massachusetts,48,William & Mary,7,2006
262870119,10/14/2006,Towson,0,Massachusetts,35,2006
262940113,10/21/2006,Massachusetts,41,Rhode Island,16,2006
263010111,10/28/2006,Northeastern,0,Massachusetts,7,2006
263080160,11/4/2006,New Hampshire,20,Massachusetts,28,2006
263220113,11/18/2006,Massachusetts,22,Hofstra,16,2006
263360113,12/2/2006,Massachusetts,24,New Hampshire,17,2006
263420149,12/8/2006,Montana,17,Massachusetts,19,2006
262450058,9/2/2006,South Florida,41,McNeese State,10,2006
262662649,9/23/2006,Toledo,41,McNeese State,7,2006
262732377,9/30/2006,McNeese State,17,South Dakota St,20,2006
262802377,10/7/2006,McNeese State,30,Southern Utah,27,2006
262872377,10/14/2006,McNeese State,17,Texas State,27,2006
262942617,10/21/2006,SF Austin,17,McNeese State,20,2006
263012534,10/28/2006,Sam Houston,18,McNeese State,31,2006
263082377,11/4/2006,McNeese State,34,SE Louisiana,13,2006
263152466,11/11/2006,Northwestern St,26,McNeese State,29,2006
263222377,11/18/2006,McNeese State,26,Nicholls State,10,2006
263290149,11/25/2006,Montana,31,McNeese State,6,2006
262450145,9/3/2006,Ole Miss,28,Memphis,25,2006
262730235,9/30/2006,Memphis,7,Tennessee,41,2006
262800005,10/7/2006,UAB,35,Memphis,29,2006
262940235,10/21/2006,Memphis,14,Tulsa,35,2006
263090235,11/5/2006,Memphis,21,Southern Miss,42,2006
263150235,11/11/2006,Memphis,24,UCF,26,2006
263292638,11/25/2006,UTEP,19,Memphis,38,2006
262802390,10/7/2006,Miami (FL),27,North Carolina,7,2006
263082390,11/4/2006,Miami (FL),10,Virginia Tech,17,2006
263220258,11/18/2006,Virginia,17,Miami (FL),7,2006
263652440,12/31/2006,Nevada,20,Miami (FL),21,2006
262430193,8/31/2006,Miami (OH),3,Northwestern,21,2006
262522509,9/9/2006,Purdue,38,Miami (OH),31,2006
262660183,9/23/2006,Syracuse,34,Miami (OH),14,2006
262810193,10/8/2006,Miami (OH),25,N Illinois,28,2006
263082711,11/4/2006,W Michigan,27,Miami (OH),24,2006
